301,260,827,777,614,313,2025,424
308,237,832,891,666,341,2043,423
310,230,1023,922,668,334,2046,433
293,247,1035,1013,621,311,2047,430
207,241,1252,1032,594,284,2046,250
170,270,1378,1049,547,243,2045,228
128,283,1544,1229,405,191,2046,208
120,288,1522,1234,372,230,2047,179
121,281,1536,1163,396,244,2047,168
161,277,1422,1131,405,258,2047,203
259,240,1210,972,353,280,2046,334
409,265,984,550,398,495,2047,522
531,287,876,516,592,665,2047,683
554,292,809,508,598,737,2047,715
551,306,779,590,596,757,2047,701
564,333,864,827,626,766,2047,728
512,328,880,1129,603,651,2047,635
428,415,855,1108,418,461,2047,558
430,522,1111,1115,435,341,2047,559
448,587,1237,1256,558,333,2047,573
426,597,1244,1231,599,339,2047,566
391,624,1459,1160,648,344,2047,561
362,564,1586,1403,699,384,2047,481
331,468,1509,1623,699,378,2047,436
370,397,1419,1603,698,393,2047,431
378,367,1549,1560,664,346,2047,438
381,300,1505,1542,614,343,2047,424
374,281,1563,1589,557,303,2047,409
376,292,1557,1426,536,313,2047,407
313,309,1571,1283,472,279,2047,407
362,297,1464,1293,464,285,2047,321
354,276,1327,1151,464,282,2047,297
374,283,1063,725,448,324,2047,321
452,274,946,523,470,429,2047,458
572,256,805,510,416,448,2047,667
549,251,698,362,439,451,2047,704
550,264,579,410,514,455,2047,715
555,264,583,466,581,426,2047,709
531,262,528,617,665,334,2047,638
436,214,530,619,636,264,2047,414
396,245,487,691,728,344,2047,282
395,250,464,659,776,363,2047,267
365,245,436,638,767,356,2047,244
316,229,392,529,663,322,2047,216
238,225,395,549,659,317,2047,164
205,187,394,484,510,203,2047,138
165,151,388,497,355,134,2047,92
181,133,424,477,264,107,2047,91
148,117,426,435,259,105,2047,81
147,109,378,404,237,89,2047,77
141,90,315,315,232,99,2047,72
136,85,269,223,161,103,2047,67
78,69,184,299,135,104,2047,56
110,62,159,304,113,106,2047,158
156,63,176,386,107,107,2047,226
158,62,253,498,91,99,2047,234
159,66,347,515,78,84,2047,235
160,77,389,588,69,75,2047,237
137,74,407,766,57,63,2047,188
68,63,419,833,52,58,2047,93
58,61,393,788,47,54,2047,74
73,61,326,779,54,55,2047,74
77,63,282,694,53,51,2047,71
72,65,251,482,53,56,2047,60
75,67,209,228,58,61,2047,56
74,67,207,145,57,54,2047,50
57,69,217,126,47,53,2047,43
44,55,241,129,47,53,2047,34
42,52,330,118,43,51,2047,38
43,56,380,107,36,45,2047,37
42,54,426,101,35,44,2047,39
41,44,416,85,41,45,2047,37
44,42,400,44,42,45,2047,36
43,43,328,40,45,46,2047,34
