132,291,725,402,72,115,2025,112
135,302,697,375,75,118,2043,117
137,368,639,312,71,104,2046,119
143,367,611,278,73,142,2046,130
151,369,687,288,82,174,2046,157
162,388,690,275,84,187,2045,202
157,379,680,280,110,186,2046,208
337,338,605,349,191,231,2047,238
534,421,593,365,201,266,2047,429
605,492,427,342,205,327,2047,456
606,498,392,334,209,330,2046,455
619,487,344,355,218,338,2047,479
564,477,335,326,170,436,2047,572
408,416,318,306,176,588,2047,572
295,314,304,295,179,586,2047,608
286,294,246,271,184,599,2047,605
264,315,249,222,162,603,2047,586
221,283,212,156,161,535,2047,491
175,253,201,143,147,327,2047,391
154,279,189,144,131,263,2047,282
148,271,193,147,122,226,2047,254
133,248,211,151,113,204,2047,246
127,253,243,129,86,187,2047,255
113,270,289,139,74,195,2047,209
182,310,327,157,78,190,2047,242
202,330,373,186,73,179,2047,248
208,342,488,192,74,199,2047,250
213,354,554,215,85,211,2047,244
217,350,597,255,87,214,2047,208
166,279,626,263,96,221,2047,169
153,260,655,254,102,237,2047,167
153,294,737,303,105,221,2047,168
162,339,792,320,103,195,2047,143
152,362,822,303,103,186,2047,133
155,383,830,292,92,180,2047,130
150,385,810,287,82,158,2047,127
170,405,703,237,85,177,2047,130
143,366,614,196,82,170,2047,119
159,333,508,179,84,165,2047,108
235,314,440,209,109,175,2047,173
269,322,420,240,121,197,2047,205
290,303,395,267,124,234,2047,220
327,298,398,350,216,298,2047,330
336,362,473,410,232,323,2047,344
293,383,496,403,225,331,2047,372
263,360,479,390,230,425,2047,491
238,326,457,387,244,546,2047,667
186,332,417,333,193,601,2047,656
172,280,329,250,173,588,2047,653
157,257,286,235,169,590,2047,625
154,259,264,219,177,559,2047,534
133,242,220,197,158,428,2047,307
127,210,192,160,136,318,2047,249
105,181,199,162,139,338,2047,263
99,173,178,159,134,313,2047,265
93,205,201,168,106,229,2047,252
89,205,199,144,103,212,2047,212
99,243,257,132,98,236,2047,183
152,270,394,142,99,314,2047,187
210,333,642,181,114,369,2047,285
253,435,895,216,115,387,2047,301
257,459,1020,240,110,382,2047,312
262,453,1066,267,106,347,2047,349
234,435,1050,298,100,249,2047,332
191,398,993,315,86,161,2047,246
143,277,805,291,86,124,2047,220
167,328,721,312,96,138,2047,260
195,428,772,329,99,141,2047,240
208,456,819,319,108,148,2047,240
215,464,746,305,113,154,2047,241
211,480,764,335,117,179,2047,262
200,473,784,335,106,195,2047,207
177,392,661,299,96,188,2047,182
165,362,577,280,91,182,2047,173
215,436,689,303,98,184,2047,206
215,411,658,281,93,161,2047,189
203,365,618,271,106,163,2047,207
252,435,685,288,112,226,2047,288
278,486,726,298,117,326,2047,482
254,443,664,288,116,397,2047,575
297,452,641,284,152,483,2047,756
362,444,565,253,252,764,2047,966
327,362,458,226,274,841,2047,965
307,292,351,199,278,830,2047,918
301,225,225,141,276,823,2047,931
257,188,186,118,259,787,2047,795
159,194,209,119,162,519,2047,517
168,209,206,117,122,380,2047,560
183,282,233,119,123,344,2047,534
172,309,250,120,123,284,2047,396
175,321,270,112,119,263,2047,387
182,316,306,120,115,260,2047,436
179,293,349,121,107,218,2047,334
173,236,460,155,91,204,2047,296
202,269,585,194,84,189,2047,339
204,293,629,205,95,180,2047,340
230,327,742,223,92,178,2047,278
223,338,811,232,93,167,2047,269
211,329,894,235,89,175,2047,253
179,269,835,217,92,201,2047,179
171,259,881,248,75,190,2047,164
133,235,791,252,74,171,2047,139
305,397,837,287,79,198,2047,283
324,437,728,304,92,223,2047,316
327,458,791,315,84,201,2047,315
334,455,721,300,80,194,2047,321
333,443,720,278,80,194,2047,316
179,306,586,247,73,164,2047,188
142,282,550,197,50,89,2047,134
129,270,442,153,52,83,2047,134
108,261,420,120,54,119,2047,112
106,257,387,120,59,154,2047,130
142,266,338,86,79,193,2047,170
210,347,467,99,85,227,2047,200
216,363,466,97,88,232,2047,203
419,436,449,128,95,312,2047,307
646,637,461,187,195,537,2047,526
781,715,490,298,278,645,2047,566
897,759,325,313,304,711,2047,587
923,760,274,316,313,761,2047,699
884,753,309,337,358,792,2047,823
776,620,322,424,379,735,2047,852
662,525,280,406,325,803,2047,938
478,383,272,464,373,775,2047,961
450,361,276,577,454,767,2047,995
445,276,236,579,444,714,2047,914
386,273,178,503,393,634,2047,813
342,272,157,485,413,414,2047,823
332,265,141,437,361,359,2047,805
296,246,133,331,276,268,2047,693
183,241,130,317,272,372,2047,638
132,162,113,319,279,414,2047,592
164,130,194,302,258,459,2047,383
157,113,218,281,242,489,2047,315
167,160,258,202,204,510,2047,248
233,260,359,183,152,438,2047,253
313,264,484,227,144,445,2047,286
330,286,607,282,135,401,2047,259
361,402,749,323,151,348,2047,278
369,436,777,328,149,313,2047,274
338,410,792,328,146,281,2047,254
326,590,868,327,152,182,2047,228
296,621,831,290,143,159,2047,212
263,562,774,233,131,191,2047,185
282,561,792,238,130,184,2047,205
273,546,776,236,129,186,2047,194
194,342,623,201,116,242,2047,180
188,274,550,158,106,237,2047,169
192,271,445,155,94,211,2047,154
204,202,342,155,110,233,2047,141
303,235,258,150,127,350,2047,280
331,254,229,165,157,350,2047,326
344,238,199,163,156,352,2047,333
334,218,187,162,179,394,2047,340
295,201,168,141,169,391,2047,330
217,160,132,228,211,395,2047,251
171,127,122,227,207,416,2047,331
140,135,124,251,218,423,2047,389
140,142,123,274,233,386,2047,417
157,155,113,289,262,389,2047,485
113,148,116,237,257,301,2047,502
110,132,113,305,275,231,2047,460
110,121,119,302,270,205,2047,427
114,115,114,292,248,205,2047,402
91,103,108,291,232,188,2047,360
87,103,102,403,278,176,2047,356
99,105,102,367,271,179,2047,336
88,101,91,358,275,196,2047,318
102,96,94,354,278,322,2047,326
107,101,155,359,276,356,2047,292
136,201,358,210,195,369,2047,270
171,290,448,205,166,387,2047,266
197,316,576,224,157,404,2047,265
227,363,745,229,146,332,2047,264
252,426,825,225,125,329,2047,257
257,406,771,224,119,327,2047,228
239,364,762,186,102,310,2047,182
233,349,691,169,109,329,2047,174
196,307,516,152,108,315,2047,142
160,210,407,128,105,279,2047,121
128,202,475,138,104,262,2047,109
115,179,469,158,102,264,2047,113
90,179,590,175,95,209,2047,98
84,170,590,179,88,226,2047,86
78,169,565,173,89,216,2047,69
80,139,516,165,88,205,2047,67
77,125,474,152,82,185,2047,59
74,102,271,109,68,164,2047,57
